hsa-miR-106b-5p,KAT2B
hsa-miR-106b-5p,RB1
hsa-miR-106b-5p,KIF23
hsa-miR-106b-5p,RUNX1T1
hsa-miR-106b-5p,HMGB3
hsa-miR-106b-5p,TMEM245
hsa-miR-106b-5p,HN1
hsa-miR-106b-5p,C1orf43
hsa-miR-106b-5p,LRRC59
hsa-miR-106b-5p,SMG7
hsa-miR-106b-5p,HMMR
hsa-miR-106b-5p,ZBTB4
hsa-miR-106b-5p,GID4
hsa-miR-106b-5p,RRM2
hsa-miR-106b-5p,TGFBR2
hsa-miR-106b-5p,TIMM17A
hsa-miR-106b-5p,TXNIP
hsa-miR-106b-5p,SNTB2
hsa-miR-106b-5p,NFAT5
hsa-miR-106b-5p,ZC3H12C
hsa-miR-106b-5p,SLC25A44
hsa-miR-106b-5p,TCF4
hsa-miR-106b-5p,SSX2IP
hsa-miR-106b-5p,SACS
hsa-miR-106b-5p,HCP5
hsa-miR-106b-5p,GPAM
hsa-miR-106b-5p,GABPB1
hsa-miR-106b-5p,FBXO31
hsa-miR-106b-5p,NFIB
hsa-miR-106b-5p,KLF6
hsa-miR-106b-5p,KIAA0101
hsa-miR-106b-5p,KCNMB1
hsa-miR-106b-5p,TMEM100
hsa-miR-106b-5p,TCF7L2
hsa-miR-106b-5p,KCNB1
hsa-miR-106b-5p,SNAP47
hsa-miR-106b-5p,LINC00598
hsa-miR-106b-5p,SERINC1
hsa-miR-107,FBXW7
hsa-miR-107,NFIA
hsa-miR-107,KLF4
hsa-miR-107,FOXO1
hsa-miR-107,SNTB2
hsa-miR-107,FGF2
hsa-miR-107,VCAN
hsa-miR-107,SEMA6A
hsa-miR-107,SRSF1
hsa-miR-107,RIMS3
hsa-miR-107,KIF23
hsa-miR-107,RUNX1T1
hsa-miR-107,TBRG1
hsa-miR-107,HNRNPA2B1
hsa-miR-107,TGFBR3
hsa-miR-107,GPRC5A
hsa-miR-107,TK1
hsa-miR-10a-3p,SERINC3
hsa-miR-10a-3p,IGF1
hsa-miR-10a-3p,YAP1
hsa-miR-10a-5p,SRSF1
hsa-miR-10a-5p,E2F7
hsa-miR-10a-5p,RELN
hsa-miR-10a-5p,RUNDC3B
hsa-miR-10a-5p,SNTB2
hsa-miR-10a-5p,HOXA3
hsa-miR-10a-5p,GNAL
hsa-miR-10a-5p,UHRF1
hsa-miR-10a-5p,KANK1
hsa-miR-10a-5p,RAPGEF2
hsa-miR-10a-5p,ID4
hsa-miR-10a-5p,SFRP1
hsa-miR-10a-5p,TFPI
hsa-miR-10a-5p,FBXO31
hsa-miR-10b-3p,LMNB1
hsa-miR-10b-3p,SH3TC2
hsa-miR-10b-3p,FGD4
hsa-miR-10b-5p,KLF4
hsa-miR-10b-5p,SRSF1
hsa-miR-10b-5p,INHBA
hsa-miR-10b-5p,RUNDC3B
hsa-miR-10b-5p,LRRC59
hsa-miR-10b-5p,UHRF1
hsa-miR-10b-5p,RAPGEF2
hsa-miR-10b-5p,ID4
hsa-miR-10b-5p,NUAK2
hsa-miR-10b-5p,SFRP1
hsa-miR-10b-5p,TFPI
hsa-miR-10b-5p,FBXO31
hsa-miR-1178-3p,GPIHBP1
hsa-miR-1178-3p,PAGR1
hsa-miR-1178-3p,LINC00598
hsa-miR-1178-3p,RNF38
hsa-miR-1178-3p,RHOJ
hsa-miR-1178-5p,PACSIN1
hsa-miR-1178-5p,RB1
hsa-miR-1179,ZWINT
hsa-miR-1179,NR3C1
hsa-miR-1180-5p,TXNIP
hsa-miR-1180-5p,SPRY1
hsa-miR-1180-5p,HSPA5
hsa-miR-1180-5p,STAT5A
hsa-miR-1180-5p,KCNMB1
hsa-miR-1182,PAGR1
hsa-miR-1182,RB1
hsa-miR-1182,KLHL3
hsa-miR-1182,MYH11
hsa-miR-1183,SHCBP1
hsa-miR-1183,ZHX3
hsa-miR-1183,ZC3H12C
hsa-miR-1183,FLVCR1
hsa-miR-1184,TMEM132C
hsa-miR-1184,JPH2
hsa-miR-1185-1-3p,HOXA9
hsa-miR-1185-1-3p,TMOD1
hsa-miR-1185-1-3p,C1orf43
hsa-miR-1185-1-3p,E2F8
hsa-miR-1185-1-3p,TGFBR2
hsa-miR-1185-2-3p,HOXA9
hsa-miR-1185-2-3p,TMOD1
hsa-miR-1185-2-3p,C1orf43
hsa-miR-1185-2-3p,E2F8
hsa-miR-1185-2-3p,TGFBR2
hsa-miR-1193,MSRB3
hsa-miR-1193,HM13
hsa-miR-1193,SH3D19
hsa-miR-1197,GPIHBP1
hsa-miR-1197,NFIB
hsa-miR-1197,LONRF1
hsa-miR-1197,STAT5A
hsa-miR-1199-3p,KIAA1614
hsa-miR-1199-5p,KLHL21
hsa-miR-1200,TGFBR2
hsa-miR-1200,FEN1
hsa-miR-1200,NACC1
hsa-miR-1200,NODAL
hsa-miR-1200,PALM2-AKAP2
hsa-miR-1200,ZNF677
hsa-miR-1200,KCNMB1
hsa-miR-1200,ZNF106
hsa-miR-1202,GRM4
hsa-miR-1202,TXNIP
hsa-miR-1202,ZWINT
hsa-miR-1203,SMG7
hsa-miR-1205,RNF38
hsa-miR-1205,JPH2
hsa-miR-1206,SPC25
hsa-miR-1206,FGF2
hsa-miR-1206,KIAA0408
hsa-miR-1207-3p,KIAA0408
hsa-miR-1207-3p,ZNF106
hsa-miR-1207-5p,PACSIN1
hsa-miR-1207-5p,SSTR1
hsa-miR-1207-5p,TDGF1P3
hsa-miR-1207-5p,SMC4
hsa-miR-1224-3p,ST6GALNAC3
hsa-miR-1224-3p,HNRNPA2B1
hsa-miR-1224-3p,ZC3H12C
hsa-miR-1224-3p,GABPB1
hsa-miR-1224-3p,SLC27A1
hsa-miR-1224-3p,TEF
hsa-miR-1224-3p,IGF2
hsa-miR-1224-5p,SH3TC2
hsa-miR-1224-5p,LMNB1
hsa-miR-1224-5p,NMNAT2
hsa-miR-1225-3p,PARP1
hsa-miR-1225-3p,TFPI
hsa-miR-1225-3p,NDUFAF6
hsa-miR-1225-3p,RFC2
hsa-miR-1225-5p,PARP1
hsa-miR-1225-5p,SEMA6D
hsa-miR-122-5p,ZNF321P
hsa-miR-122-5p,ZBTB4
hsa-miR-122-5p,NMNAT2
hsa-miR-122-5p,SCN4B
hsa-miR-122-5p,NODAL
hsa-miR-122-5p,KIAA0101
hsa-miR-122-5p,OLR1
hsa-miR-122-5p,ORC6
hsa-miR-122-5p,HM13
hsa-miR-122-5p,RFC2
hsa-miR-122-5p,SGOL1
hsa-miR-122-5p,MYH11
hsa-miR-122-5p,JPH2
hsa-miR-122-5p,SIK2
hsa-miR-122-5p,SNTB2
hsa-miR-122-5p,MAFF
hsa-miR-1226-3p,GIMAP8
hsa-miR-1226-3p,RCC2
hsa-miR-1226-3p,SACS
hsa-miR-1226-3p,ZBTB4
hsa-miR-1226-3p,LONRF1
hsa-miR-1226-3p,C1orf43
hsa-miR-1226-3p,ZNF781
hsa-miR-1226-3p,GRASP
hsa-miR-1226-3p,GABPB1
hsa-miR-1226-3p,KCNMB1
hsa-miR-1226-3p,ZNF106
hsa-miR-1226-3p,INMT
hsa-miR-1226-5p,SLC25A44
hsa-miR-1226-5p,STAT5B
hsa-miR-1227-3p,KIAA0101
hsa-miR-1227-3p,ZC3H12B
hsa-miR-1228-3p,VANGL1
hsa-miR-1228-3p,NFIB
hsa-miR-1228-3p,KLF8
hsa-miR-1228-3p,ZC3H12B
hsa-miR-1228-3p,NPR1
hsa-miR-1228-5p,NPR1
hsa-miR-1229-3p,FEN1
hsa-miR-1229-3p,SAE1
hsa-miR-1229-3p,STAT5B
hsa-miR-1229-3p,MAPKAPK2
hsa-miR-1229-3p,SIK2
hsa-miR-1229-3p,ZNF781
hsa-miR-1229-3p,GABPB1
hsa-miR-1229-3p,LETMD1
hsa-miR-1229-5p,PARP1
hsa-miR-1229-5p,NPR1
hsa-miR-1231,SOX5
hsa-miR-1231,HSPB6
hsa-miR-1231,MAPKAPK2
hsa-miR-1231,GABPB1
hsa-miR-1233-3p,TFPI
hsa-miR-1233-3p,RGS6
hsa-miR-1233-3p,NDUFAF6
hsa-miR-1233-3p,RFC2
hsa-miR-1233-5p,NACC1
hsa-miR-1233-5p,SLC27A1
hsa-miR-1234-3p,SLC27A1
hsa-miR-1234-3p,GNE
hsa-miR-1236-3p,ZEB1
hsa-miR-1236-3p,GBA
hsa-miR-1236-3p,PAGR1
hsa-miR-1236-3p,NODAL
hsa-miR-1236-3p,MYOCD
hsa-miR-1236-3p,ZWINT
hsa-miR-1236-3p,S1PR1
hsa-miR-1236-3p,KLF8
hsa-miR-1236-3p,SMYD4
hsa-miR-1236-3p,PPP1R3E
hsa-miR-1236-3p,THRB
hsa-miR-1236-3p,GPR146
hsa-miR-1236-5p,ZBTB4
hsa-miR-1236-5p,TXNIP
hsa-miR-1237-3p,ZNF106
hsa-miR-1237-3p,RPS6KA3
hsa-miR-1237-3p,LINC00598
hsa-miR-1237-3p,SLC39A11
hsa-miR-1237-3p,PPP1R3E
hsa-miR-1237-5p,NACC1
hsa-miR-1237-5p,WSCD1
hsa-miR-1237-5p,MYH11
hsa-miR-1238-3p,RUNX1T1
hsa-miR-1238-3p,TGFBR3
hsa-miR-1238-3p,MYOCD
hsa-miR-1238-3p,ID4
hsa-miR-1238-3p,RBMS3
hsa-miR-1238-3p,HOXA9
hsa-miR-1238-3p,NLGN1
hsa-miR-1238-3p,PPP1R3E
hsa-miR-1238-5p,LONRF1
hsa-miR-1243,SAMD5
hsa-miR-124-3p,NR3C2
hsa-miR-124-3p,LMNB1
hsa-miR-124-3p,UHRF1
hsa-miR-124-3p,NR3C1
hsa-miR-124-3p,SLC50A1
hsa-miR-124-3p,KANK1
hsa-miR-124-3p,LRRC2
hsa-miR-124-3p,ZHX3
hsa-miR-124-3p,SPRY2
hsa-miR-124-3p,FAM35BP
hsa-miR-124-3p,FGF1
hsa-miR-124-3p,MAPKAPK2
hsa-miR-124-3p,RAD51AP1
hsa-miR-124-3p,MSRB3
hsa-miR-124-3p,KLF6
hsa-miR-124-3p,KLF4
hsa-miR-124-3p,RCC2
hsa-miR-124-3p,TUB
hsa-miR-124-3p,MAP3K8
hsa-miR-124-3p,NFIA
hsa-miR-124-3p,UNC5B
hsa-miR-124-3p,KIF26A
hsa-miR-124-3p,SHE
hsa-miR-124-3p,NFIB
hsa-miR-124-3p,FRMD3
hsa-miR-124-3p,RYR3
hsa-miR-124-3p,TUBE1
hsa-miR-124-3p,LOXL4
hsa-miR-124-3p,PARN
hsa-miR-124-3p,SLC39A11
hsa-miR-124-3p,HOXA3
hsa-miR-124-3p,HSPB7
hsa-miR-124-3p,MSRA
hsa-miR-124-3p,VIT
hsa-miR-124-3p,NPR1
hsa-miR-124-3p,SCN3A
hsa-miR-124-3p,NDE1
hsa-miR-124-3p,SLC35A2
hsa-miR-124-3p,LRRC15
hsa-miR-124-3p,KIAA0101
hsa-miR-124-3p,P4HA3
hsa-miR-124-3p,ID4
hsa-miR-124-3p,HN1L
hsa-miR-124-3p,SLC22A3
hsa-miR-124-3p,KLF9
hsa-miR-124-3p,ZWINT
hsa-miR-124-3p,VANGL1
hsa-miR-124-3p,KIF2C
hsa-miR-124-3p,LYVE1
hsa-miR-124-3p,STAT5A
hsa-miR-124-3p,ECE2
hsa-miR-124-3p,GDF10
hsa-miR-124-3p,RAPGEF3
hsa-miR-124-3p,HMGB3
hsa-miR-124-3p,HNRNPA2B1
hsa-miR-124-3p,SNTB2
hsa-miR-124-3p,GRIA1
hsa-miR-124-3p,HOTAIR
hsa-miR-124-3p,SRP9
hsa-miR-124-3p,KIAA0355
hsa-miR-124-3p,SAMD4A
hsa-miR-1244,NACC1
hsa-miR-1244,TDGF1P3
hsa-miR-1244,ITM2A
hsa-miR-1245a,LRRC59
hsa-miR-1245a,ZWINT
hsa-miR-1245a,SIRPA
hsa-miR-1245a,JPH2
hsa-miR-1245b-3p,SFXN1
hsa-miR-1245b-3p,FOXN3
hsa-miR-1245b-3p,HNRNPU
hsa-miR-1245b-5p,GJB2
hsa-miR-1245b-5p,SLC24A2
hsa-miR-124-5p,PAGR1
hsa-miR-124-5p,REV3L
hsa-miR-124-5p,SH3TC2
hsa-miR-1247-3p,MTMR10
hsa-miR-1247-3p,KIAA1614
hsa-miR-1247-3p,HM13
hsa-miR-1247-3p,ZNF106
hsa-miR-1247-3p,ZDBF2
hsa-miR-1247-3p,HJURP
hsa-miR-1247-5p,RIMS3
hsa-miR-1248,RPS6KA3
hsa-miR-1248,LINC00598
hsa-miR-1248,LMNB1
hsa-miR-1248,SLC39A11
hsa-miR-1248,PPP1R3E
hsa-miR-1249-5p,NFAT5
hsa-miR-1249-5p,SLC27A1
hsa-miR-1250-3p,RNF38
hsa-miR-1250-3p,SMIM10
hsa-miR-1250-3p,E2F8
hsa-miR-1250-3p,KCNB1
hsa-miR-1250-3p,KIAA0101
hsa-miR-1250-3p,NCAPG
hsa-miR-1251-3p,ZWILCH
hsa-miR-1251-3p,NLGN1
hsa-miR-1251-5p,FOXO1
hsa-miR-1251-5p,KIF2C
hsa-miR-1251-5p,SIRPA
hsa-miR-1252-3p,LIFR
hsa-miR-1252-3p,ECHDC1
hsa-miR-1252-3p,ID4
hsa-miR-1252-5p,GID4
hsa-miR-1252-5p,NFAT5
hsa-miR-1252-5p,TBRG1
hsa-miR-1252-5p,SLC25A44
hsa-miR-1252-5p,UBQLN4
hsa-miR-1252-5p,LONRF1
hsa-miR-1252-5p,KIAA1456
hsa-miR-1252-5p,ZBTB4
hsa-miR-1252-5p,HIF3A
hsa-miR-1252-5p,LRRC2
hsa-miR-1253,FEN1
hsa-miR-1253,TGFBR2
hsa-miR-1253,FOXO1
hsa-miR-1253,NFAT5
hsa-miR-1253,LETMD1
hsa-miR-1253,KCNIP2
hsa-miR-1253,RPS6KA3
hsa-miR-1253,PARP1
hsa-miR-1254,NPR1
hsa-miR-1254,KIAA0101
hsa-miR-1254,HM13
hsa-miR-1254,OLR1
hsa-miR-1255a,KCTD5
hsa-miR-1255a,SPC25
hsa-miR-1255b-2-3p,SRSF1
hsa-miR-1255b-2-3p,C14orf180
hsa-miR-1255b-5p,KCTD5
hsa-miR-1255b-5p,SPC25
hsa-miR-1257,SPG20
hsa-miR-1257,FOXN3
hsa-miR-1257,KIF23
hsa-miR-1258,TBRG1
hsa-miR-1258,PACSIN1
hsa-miR-1258,E2F8
hsa-miR-1258,RB1
hsa-miR-125a-3p,E2F8
hsa-miR-125a-3p,KCTD5
hsa-miR-125a-3p,C1orf43
hsa-miR-125a-3p,ZNF321P
hsa-miR-125a-3p,FLVCR1
hsa-miR-125a-3p,KLB
hsa-miR-125a-3p,GNE
hsa-miR-125a-5p,E2F7
hsa-miR-125a-5p,NDEL1
hsa-miR-125a-5p,TEF
hsa-miR-125a-5p,LIFR
hsa-miR-125a-5p,MASP1
hsa-miR-125a-5p,ZEB2
hsa-miR-125a-5p,LSM4
hsa-miR-125b-1-3p,S1PR1
hsa-miR-125b-1-3p,NR3C1
hsa-miR-125b-2-3p,HN1L
hsa-miR-125b-2-3p,SOBP
hsa-miR-125b-5p,IGF2
hsa-miR-125b-5p,NES
hsa-miR-125b-5p,E2F7
hsa-miR-125b-5p,SMIM8
hsa-miR-125b-5p,SIK2
hsa-miR-125b-5p,GPRIN1
hsa-miR-125b-5p,UBAP2L
hsa-miR-125b-5p,TEF
hsa-miR-125b-5p,FZD4
hsa-miR-125b-5p,TMEM9
hsa-miR-125b-5p,PARP1
hsa-miR-125b-5p,LSM4
hsa-miR-1260a,HNRNPAB
hsa-miR-1260a,TMED3
hsa-miR-1260a,ZC3H12C
hsa-miR-1260a,OSBPL1A
hsa-miR-1260a,SLC27A1
hsa-miR-1260a,TEF
hsa-miR-1260a,RNF150
hsa-miR-1260b,HNRNPA2B1
hsa-miR-1260b,SFRP1
hsa-miR-1260b,TMED3
hsa-miR-1260b,ZC3H12C
hsa-miR-1260b,OSBPL1A
hsa-miR-1260b,SLC27A1
hsa-miR-1260b,TEF
hsa-miR-1260b,RNF150
hsa-miR-1261,KDM5B
hsa-miR-1262,FLVCR1
hsa-miR-1262,SLC25A44
hsa-miR-1262,TFPI
hsa-miR-1262,KCNMB1
hsa-miR-1262,GABPB1
hsa-miR-1262,KIT
hsa-miR-1262,TUFT1
hsa-miR-1263,THRA
hsa-miR-1263,NR3C1
hsa-miR-126-3p,HOXA9
hsa-miR-126-3p,TEK
hsa-miR-126-3p,TCF4
hsa-miR-1264,KIAA1211
hsa-miR-1264,SLC25A44
hsa-miR-1265,TBRG1
hsa-miR-126-5p,NR3C1
hsa-miR-126-5p,TMEM100
hsa-miR-1266-3p,C14orf180
hsa-miR-1266-3p,RNF187
hsa-miR-1266-3p,LRRC15
hsa-miR-1266-5p,LINC00598
hsa-miR-1267,MYH11
hsa-miR-1267,LRRC2
hsa-miR-1268a,SOX12
hsa-miR-1269a,KCNMB1
hsa-miR-1269b,KCNMB1
hsa-miR-1270,HNRNPU
hsa-miR-1270,TIMELESS
hsa-miR-1271-3p,KLF6
hsa-miR-1271-3p,NPR1
hsa-miR-1271-3p,RBMS2
hsa-miR-1271-3p,TTC28
hsa-miR-1271-3p,GABPB1
hsa-miR-1271-5p,FOXO1
hsa-miR-1271-5p,HOXA9
hsa-miR-1271-5p,GID4
hsa-miR-1272,MYLK
hsa-miR-1272,XPNPEP2
hsa-miR-1272,SLC22A3
hsa-miR-1273d,TXNIP
hsa-miR-1273d,HNRNPA2B1
hsa-miR-1273e,RPS6KA3
hsa-miR-1273e,TFPI
hsa-miR-1273e,RRM2
hsa-miR-1273e,GABPB1
hsa-miR-1273e,LINC00346
hsa-miR-1273e,RBMS2
hsa-miR-1273f,TFPI
hsa-miR-1273f,TIMELESS
hsa-miR-1273f,SNAP47
hsa-miR-1273f,LHX6
hsa-miR-1273f,SCN2B
hsa-miR-1273f,RBMS2
hsa-miR-1273f,LRRC2
hsa-miR-1273f,NPR1
hsa-miR-1273g-3p,GABPB1
hsa-miR-1273g-3p,ZC3H12B
hsa-miR-1273g-3p,TIMELESS
hsa-miR-1273g-3p,KIAA0101
hsa-miR-1273g-5p,SAE1
hsa-miR-1273g-5p,RFC2
hsa-miR-1273g-5p,GPRC5A
hsa-miR-1273h-3p,JPH2
hsa-miR-1273h-5p,KLHL21
hsa-miR-1273h-5p,MYH11
hsa-miR-1273h-5p,TDGF1P3
hsa-miR-1273h-5p,KLF8
hsa-miR-1273h-5p,IQSEC3
hsa-miR-1273h-5p,LINC00598
hsa-miR-1273h-5p,LINC00346
hsa-miR-1273h-5p,MTMR10
hsa-miR-1273h-5p,IGF1
hsa-miR-1273h-5p,SLC19A3
hsa-miR-1273h-5p,RBMS2
hsa-miR-1273h-5p,NPR1
hsa-miR-1273h-5p,KIAA1456
hsa-miR-1273h-5p,SLC27A1
hsa-miR-1273h-5p,INMT
hsa-miR-127-3p,RGMA
